Id,Rainfall,Temperature,Humidity,Water,Day_Name,Timestamp,Mean
2647,1093,22,23,517,Tue,6/23/2014,792
2648,927,25,19,918,Wed,6/22/2014,796
2649,1458,23,13,587,Thu,6/21/2014,802
2650,718,27,14,936,Fri,6/20/2014,801
2651,1221,23,23,639,Sat,6/19/2014,791
2652,1013,21,23,671,Sun,6/18/2014,807
2653,1379,23,11,609,Mon,6/17/2014,803
2654,1255,19,22,497,Tue,6/16/2014,797
2655,1128,21,12,581,Wed,6/15/2014,800
2656,1329,20,16,602,Thu,6/14/2014,792
2657,1237,22,17,560,Fri,6/13/2014,794
2658,738,31,23,1066,Sat,6/12/2014,792
2659,553,33,19,1059,Sun,6/11/2014,805
2660,1035,20,24,558,Mon,6/10/2014,810
2661,822,28,10,1017,Tue,6/9/2014,799
2662,578,32,16,980,Wed,6/8/2014,805
2663,963,29,22,872,Thu,6/7/2014,797
2664,1464,21,17,607,Fri,6/6/2014,806
2665,945,27,16,1132,Sat,6/5/2014,807
2666,608,29,10,1120,Sun,6/4/2014,796
2667,948,28,10,942,Mon,6/3/2014,806
2668,508,33,25,939,Tue,6/2/2014,810
2669,1185,22,13,563,Wed,6/1/2014,795
2670,979,33,20,969,Thu,5/31/2014,798
2671,1480,23,14,543,Fri,5/30/2014,806
2672,583,27,21,1120,Sat,5/29/2014,806
2673,1041,19,10,760,Sun,5/28/2014,803
2674,1146,22,15,516,Mon,5/27/2014,806
2675,1152,22,11,610,Tue,5/26/2014,807
2676,1391,20,24,491,Wed,5/25/2014,792
2677,518,26,14,951,Thu,5/24/2014,790
2678,1318,21,17,588,Fri,5/23/2014,793
2679,1490,22,20,706,Sat,5/22/2014,809
2680,891,30,20,1024,Sun,5/21/2014,805
2681,571,26,19,931,Mon,5/20/2014,793
2682,514,29,10,921,Tue,5/19/2014,800
2683,1472,19,16,593,Wed,5/18/2014,803
2684,789,30,24,949,Thu,5/17/2014,803
2685,1007,23,21,574,Fri,5/16/2014,800
2686,1234,23,16,642,Sat,5/15/2014,794
2687,1413,19,18,669,Sun,5/14/2014,810
2688,1081,20,15,534,Mon,5/13/2014,795
2689,1311,22,23,482,Tue,5/12/2014,805
2690,1127,22,17,534,Wed,5/11/2014,792
2691,1389,22,21,561,Thu,5/10/2014,802
2692,1105,21,17,566,Fri,5/9/2014,804
2693,1039,22,25,746,Sat,5/8/2014,793
2694,607,34,24,1022,Sun,5/7/2014,804
2695,964,31,25,969,Mon,5/6/2014,807
2696,1376,23,12,565,Tue,5/5/2014,808
2697,622,32,11,957,Wed,5/4/2014,801
2698,621,27,18,1005,Thu,5/3/2014,806
2699,1253,19,24,478,Fri,5/2/2014,801
2700,1476,23,25,661,Sat,5/1/2014,799
2701,1157,19,14,725,Sun,4/30/2014,798
2702,895,34,16,996,Mon,4/29/2014,801
2703,1106,19,21,497,Tue,4/28/2014,801
2704,1042,21,24,564,Wed,4/27/2014,810
2705,806,30,20,952,Thu,4/26/2014,799
2706,902,29,15,1004,Fri,4/25/2014,803
2707,1223,21,18,748,Sat,4/24/2014,794
2708,734,31,14,1040,Sun,4/23/2014,805
2709,1390,21,16,607,Mon,4/22/2014,804
2710,962,34,24,874,Tue,4/21/2014,801
2711,1311,19,23,497,Wed,4/20/2014,808
2712,837,26,16,952,Thu,4/19/2014,792
2713,1207,19,22,489,Fri,4/18/2014,808
2714,1138,22,20,644,Sat,4/17/2014,791
2715,1212,19,13,753,Sun,4/16/2014,800
2716,1336,23,25,496,Mon,4/15/2014,807
2717,1024,22,12,556,Tue,4/14/2014,796
2718,891,31,19,941,Wed,4/13/2014,802
2719,1135,23,21,545,Thu,4/12/2014,799
2720,1396,23,23,560,Fri,4/11/2014,807
2721,1235,23,21,646,Sat,4/10/2014,800
2722,968,30,25,1023,Sun,4/9/2014,810
2723,578,27,22,935,Mon,4/8/2014,808
2724,1172,23,18,603,Tue,4/7/2014,796
2725,1421,21,16,579,Wed,4/6/2014,801
2726,1448,20,15,520,Thu,4/5/2014,801
2727,1396,21,17,537,Fri,4/4/2014,795
2728,852,30,11,1114,Sat,4/3/2014,802
2729,1063,22,11,746,Sun,4/2/2014,810
2730,677,26,13,986,Mon,4/1/2014,806
2731,859,28,20,964,Tue,3/31/2014,803
2732,1128,23,14,563,Wed,3/30/2014,809
2733,692,29,17,954,Thu,3/29/2014,790
2734,985,27,22,921,Fri,3/28/2014,803
2735,1415,22,13,698,Sat,3/27/2014,796
2736,1004,22,23,657,Sun,3/26/2014,810
2737,1004,23,17,526,Mon,3/25/2014,810
2738,1232,22,18,536,Tue,3/24/2014,801
2739,1426,20,14,567,Wed,3/23/2014,797
2740,1319,21,25,511,Thu,3/22/2014,806
2741,946,26,22,974,Fri,3/21/2014,799
2742,714,27,22,1095,Sat,3/20/2014,808
2743,857,25,15,1179,Sun,3/19/2014,810
2744,772,25,19,981,Mon,3/18/2014,799
2745,555,31,14,941,Tue,3/17/2014,793
2746,1046,22,17,584,Wed,3/16/2014,796
2747,767,33,16,929,Thu,3/15/2014,795
2748,782,31,17,938,Fri,3/14/2014,809
2749,640,30,23,1140,Sat,3/13/2014,806
2750,1370,22,14,652,Sun,3/12/2014,805
2751,1132,20,12,578,Mon,3/11/2014,800
2752,1016,20,18,542,Tue,3/10/2014,791
2753,988,31,21,883,Wed,3/9/2014,810
2754,539,31,21,966,Thu,3/8/2014,792
2755,1363,20,18,526,Fri,3/7/2014,797
2756,960,31,16,1080,Sat,3/6/2014,791
2757,644,26,16,1043,Sun,3/5/2014,804
2758,840,34,13,915,Tue,3/4/2014,792
2759,793,26,12,977,Wed,3/3/2014,795
2760,618,32,18,978,Thu,3/2/2014,800
2761,1376,22,20,506,Fri,3/1/2014,810
2762,1046,21,24,626,Sat,2/28/2014,797
2763,955,32,10,1056,Sun,2/27/2014,796
2764,760,30,16,917,Mon,2/26/2014,797
2765,1107,20,14,520,Tue,2/25/2014,810
2766,756,26,12,1002,Wed,2/24/2014,794
2767,1456,23,13,533,Thu,2/23/2014,809
2768,1442,21,19,588,Fri,2/22/2014,807
2769,1412,23,15,704,Sat,2/21/2014,791
2770,1373,23,21,628,Sun,2/20/2014,800
2771,964,32,22,947,Mon,2/19/2014,802
2772,1184,20,13,593,Tue,2/18/2014,810
2773,712,26,20,960,Wed,2/17/2014,803
2774,583,30,19,1001,Thu,2/16/2014,803
2775,1197,19,12,551,Fri,2/15/2014,809
2776,906,32,19,1163,Sat,2/14/2014,796
2777,743,26,10,1111,Sun,2/13/2014,799
2778,1278,22,18,560,Mon,2/12/2014,795
2779,1047,23,10,591,Tue,2/11/2014,790
2780,1112,19,15,569,Wed,2/10/2014,798
2781,732,33,25,872,Thu,2/9/2014,795
2782,819,32,16,943,Fri,2/8/2014,803
2783,603,25,23,1069,Sat,2/7/2014,792
2784,1284,20,17,713,Sun,2/6/2014,800
2785,953,25,22,958,Mon,2/5/2014,810
2786,1215,21,22,511,Tue,2/4/2014,801
2787,1076,19,14,558,Wed,2/3/2014,809
2788,1434,19,17,567,Thu,2/2/2014,806
2789,1456,20,15,562,Fri,2/1/2014,791
2790,1297,23,20,684,Sat,1/31/2014,798
2791,937,25,10,1114,Sun,1/30/2014,797
2792,713,29,20,933,Mon,1/29/2014,804
2793,1069,19,13,523,Tue,1/28/2014,797
2794,531,29,14,994,Wed,1/27/2014,800
2795,1171,21,25,522,Thu,1/26/2014,807
2796,652,25,22,882,Fri,1/25/2014,810
2797,696,34,14,1111,Sat,1/24/2014,810
2798,716,27,23,1090,Sun,1/23/2014,806
2799,1048,21,25,549,Mon,1/22/2014,805
2800,775,30,19,936,Tue,1/21/2014,805
2801,870,34,23,970,Wed,1/20/2014,805
2802,1140,20,21,525,Thu,1/19/2014,803
2803,748,32,14,1017,Fri,1/18/2014,803
2804,1254,21,25,621,Sat,1/17/2014,799
2805,778,31,11,1121,Sun,1/16/2014,790
2806,826,31,22,883,Mon,1/15/2014,800
2807,1219,22,13,602,Tue,1/14/2014,810
2808,527,34,20,938,Wed,1/13/2014,806
2809,772,28,21,940,Thu,1/12/2014,802
2810,1119,23,17,535,Fri,1/11/2014,790
2811,812,33,19,1187,Sat,1/10/2014,802
2812,1089,22,16,734,Sun,1/9/2014,802
2813,695,25,20,886,Mon,1/8/2014,807
2814,1377,21,18,524,Tue,1/7/2014,798
2815,815,33,12,933,Wed,1/6/2014,795
2816,977,34,21,872,Thu,1/5/2014,791
2817,1222,22,24,480,Fri,1/4/2014,792
2818,1108,20,23,676,Sat,1/3/2014,806
2819,1463,19,11,752,Sun,1/2/2014,793
2820,1411,21,19,554,Mon,1/1/2014,810
2821,648,27,14,985,Tue,12/31/2013,808
2822,863,27,15,952,Wed,12/30/2013,799
2823,540,26,19,914,Thu,12/29/2013,796
2824,1204,19,13,568,Fri,12/28/2013,800
2825,510,25,13,1108,Sat,12/27/2013,809
2826,1070,19,16,642,Sun,12/26/2013,805
2827,858,32,11,917,Mon,12/25/2013,791
2828,1338,22,16,536,Tue,12/24/2013,807
2829,1266,19,14,538,Wed,12/23/2013,798
2830,1011,19,22,543,Thu,12/22/2013,797
2831,1137,21,12,599,Fri,12/21/2013,809
2832,1150,20,24,648,Sat,12/20/2013,802
2833,1392,20,21,665,Sun,12/19/2013,792
2834,1403,21,17,548,Mon,12/18/2013,810
2835,1294,20,13,609,Tue,12/17/2013,800
2836,510,28,19,969,Wed,12/16/2013,791
2837,1047,19,11,523,Thu,12/15/2013,808
2838,1053,21,10,607,Fri,12/14/2013,800
2839,1332,19,14,718,Sat,12/13/2013,792
2840,1344,23,14,674,Sun,12/12/2013,807
2841,1381,23,25,516,Mon,12/11/2013,792
2842,718,34,18,928,Tue,12/10/2013,798
2843,1186,19,11,582,Wed,12/9/2013,806
2844,1152,21,16,540,Thu,12/8/2013,792
2845,601,28,16,989,Fri,12/7/2013,808
2846,623,28,25,1076,Sat,12/6/2013,794
2847,999,30,25,1118,Sun,12/5/2013,801
2848,1418,19,22,559,Mon,12/4/2013,810
2849,543,34,17,989,Tue,12/3/2013,803
2850,685,32,15,955,Wed,12/2/2013,804
2851,929,30,13,967,Thu,12/1/2013,793
2852,1041,23,13,586,Fri,11/30/2013,809
2853,843,31,10,1081,Sat,11/29/2013,793
2854,1351,22,15,686,Sun,11/28/2013,795
2855,726,29,16,985,Mon,11/27/2013,808
2856,659,31,13,971,Tue,11/26/2013,797
2857,779,30,11,959,Wed,11/25/2013,807
2858,1445,19,15,547,Thu,11/24/2013,800
2859,928,25,13,1007,Fri,11/23/2013,799
2860,1087,20,11,672,Sat,11/22/2013,805
2861,1286,22,23,631,Sun,11/21/2013,797
2862,776,25,22,911,Mon,11/20/2013,805
2863,1224,23,25,531,Tue,11/19/2013,800
2864,983,30,16,977,Wed,11/18/2013,806
2865,739,29,13,1005,Thu,11/17/2013,807
2866,1483,22,13,540,Fri,11/16/2013,809
2867,612,30,22,1086,Sat,11/15/2013,810
2868,1169,20,24,598,Sun,11/14/2013,804
2869,1058,23,24,513,Mon,11/13/2013,790
2870,546,33,23,877,Tue,11/12/2013,802
2871,899,26,14,930,Wed,11/11/2013,795
2872,936,33,23,948,Thu,11/10/2013,804
2873,1072,20,17,585,Fri,11/9/2013,792
2874,591,26,16,1143,Sat,11/8/2013,790
2875,1277,19,22,743,Sun,11/7/2013,797
2876,1298,23,25,523,Mon,11/6/2013,805
2877,649,28,20,941,Tue,11/5/2013,807
2878,812,28,17,925,Wed,11/4/2013,793
2879,619,32,24,961,Thu,11/3/2013,795
2880,946,34,11,938,Fri,11/2/2013,798
2881,1429,22,15,718,Sat,11/1/2013,804
2882,629,28,19,1124,Sun,10/31/2013,797
2883,700,31,24,924,Mon,10/30/2013,800
2884,993,33,13,973,Tue,10/29/2013,806
2885,1057,22,22,508,Wed,10/28/2013,803
2886,1253,20,23,566,Thu,10/27/2013,806
2887,669,25,16,1014,Fri,10/26/2013,806
2888,1407,19,20,620,Sat,10/25/2013,802
2889,1411,23,21,718,Sun,10/24/2013,794
2890,540,29,14,953,Mon,10/23/2013,809
2891,1311,23,14,576,Tue,10/22/2013,810
2892,1334,22,22,491,Wed,10/21/2013,795
2893,1161,19,24,526,Thu,10/20/2013,808
2894,890,28,19,969,Fri,10/19/2013,803
2895,1406,19,24,688,Sat,10/18/2013,806
2896,1178,19,15,716,Sun,10/17/2013,804
2897,1227,19,21,560,Mon,10/16/2013,805
2898,1433,19,22,509,Tue,10/15/2013,795
2899,731,29,11,989,Wed,10/14/2013,803
2900,1064,21,16,566,Thu,10/13/2013,804
2901,1223,23,24,493,Fri,10/12/2013,809
2902,732,26,12,1056,Sat,10/11/2013,809
2903,667,30,19,1178,Sun,10/10/2013,800
2904,1499,21,25,487,Mon,10/9/2013,810
2905,1263,22,17,566,Tue,10/8/2013,796
2906,1147,23,17,572,Wed,10/7/2013,793
2907,524,30,23,905,Thu,10/6/2013,794
2908,1084,20,20,561,Fri,10/5/2013,807
2909,1129,19,24,756,Sat,10/4/2013,802
2910,1139,19,15,717,Sun,10/3/2013,799
2911,1395,20,21,478,Mon,10/2/2013,803
2912,668,32,10,920,Tue,10/1/2013,793
2913,713,34,22,933,Wed,9/30/2013,797
2914,717,25,20,882,Thu,9/29/2013,797
2915,715,31,21,971,Fri,9/28/2013,792
2916,1168,22,17,624,Sat,9/27/2013,799
2917,836,27,10,1139,Sun,9/26/2013,792
2918,1276,19,17,535,Mon,9/25/2013,801
2919,1433,20,24,542,Tue,9/24/2013,801
2920,1048,21,23,527,Wed,9/23/2013,808
2921,809,25,16,929,Thu,9/22/2013,810
2922,972,25,18,998,Fri,9/21/2013,807
2923,1166,20,11,681,Sat,9/20/2013,808
2924,1201,20,19,668,Sun,9/19/2013,794
2925,943,30,16,952,Mon,9/18/2013,792
2926,716,25,16,970,Wed,9/17/2013,796
2927,1126,20,25,520,Thu,9/16/2013,803
2928,956,32,14,999,Fri,9/15/2013,791
2929,979,32,12,1100,Sat,9/14/2013,810
2930,926,25,23,1053,Sun,9/13/2013,790
2931,718,25,19,935,Mon,9/12/2013,802
2932,557,34,22,909,Tue,9/11/2013,808
2933,516,33,13,930,Wed,9/10/2013,790
2934,861,26,14,980,Thu,9/9/2013,807
2935,1086,19,11,587,Fri,9/8/2013,793
2936,1024,22,25,755,Sat,9/7/2013,809
2937,789,33,10,1029,Sun,9/6/2013,794
2938,909,32,17,920,Mon,9/5/2013,807
2939,785,30,22,893,Tue,9/4/2013,795
2940,1429,20,22,540,Wed,9/3/2013,810
2941,1255,19,25,484,Thu,9/2/2013,791
2942,1268,23,14,518,Fri,9/1/2013,802
2943,1486,23,23,637,Sat,8/31/2013,807
2944,1134,22,20,697,Sun,8/30/2013,803
2945,860,34,25,946,Mon,8/29/2013,800
2946,926,25,24,941,Tue,8/28/2013,805
2947,528,34,25,969,Wed,8/27/2013,799
2948,1102,20,12,517,Thu,8/26/2013,806
2949,1308,19,16,579,Fri,8/25/2013,808
2950,1425,19,13,762,Sat,8/24/2013,795
2951,1114,19,16,771,Sun,8/23/2013,799
2952,860,34,16,953,Mon,8/22/2013,802
2953,1044,20,17,575,Tue,8/21/2013,805
2954,1054,21,23,561,Wed,8/20/2013,799
2955,1043,22,20,560,Thu,8/19/2013,795
2956,767,29,10,919,Fri,8/18/2013,807
2957,1245,22,14,690,Sat,8/17/2013,809
2958,1095,19,22,652,Sun,8/16/2013,796
2959,1197,21,15,528,Mon,8/15/2013,804
2960,941,31,23,885,Tue,8/14/2013,792
2961,1387,21,23,555,Wed,8/13/2013,792
2962,1471,20,23,486,Thu,8/12/2013,809
2963,1006,23,20,470,Fri,8/11/2013,809
2964,1345,21,10,710,Sat,8/10/2013,798
2965,1281,22,15,726,Sun,8/9/2013,810
2966,1328,23,11,531,Mon,8/8/2013,808
2967,543,25,12,973,Tue,8/7/2013,807
2968,687,32,15,972,Wed,8/6/2013,805
2969,1313,20,15,610,Thu,8/5/2013,799
2970,1492,19,22,544,Fri,8/4/2013,805
2971,753,28,22,1083,Sat,8/3/2013,807
2972,1318,20,12,756,Sun,8/2/2013,803
2973,804,30,13,930,Mon,8/1/2013,805
2974,533,29,19,957,Tue,7/31/2013,802
2975,1156,19,11,544,Wed,7/30/2013,800
2976,1497,21,12,584,Thu,7/29/2013,791
2977,607,26,23,948,Fri,7/28/2013,796
2978,1478,19,15,777,Sat,7/27/2013,793
2979,1104,19,14,797,Sun,7/26/2013,797
2980,1423,22,15,587,Mon,7/25/2013,803
2981,1224,22,10,561,Tue,7/24/2013,810
2982,540,27,17,999,Wed,7/23/2013,801
2983,774,29,12,948,Thu,7/22/2013,802
2984,943,25,11,919,Fri,7/21/2013,807
2985,545,29,13,1198,Sat,7/20/2013,796
2986,1472,19,19,778,Sun,7/19/2013,797
2987,1141,23,16,557,Mon,7/18/2013,790
2988,500,27,18,1012,Tue,7/17/2013,794
2989,1254,23,18,573,Wed,7/16/2013,796
2990,843,33,18,983,Thu,7/15/2013,793
2991,621,26,17,1003,Fri,7/14/2013,806
2992,1019,22,22,720,Sat,7/13/2013,799
2993,1132,23,12,700,Sun,7/12/2013,810
2994,1279,20,17,584,Mon,7/11/2013,793
2995,594,31,21,875,Tue,7/10/2013,798
2996,1223,20,10,532,Wed,7/9/2013,807
2997,1368,23,20,541,Thu,7/8/2013,790
2998,702,32,25,873,Fri,7/7/2013,809
2999,665,28,13,1101,Sat,7/6/2013,793
3000,533,26,13,1178,Sun,7/5/2013,798
3001,851,31,16,998,Mon,7/4/2013,797
3002,730,31,24,938,Tue,7/3/2013,805
3003,1450,21,23,539,Wed,7/2/2013,798
3004,657,26,24,905,Thu,7/1/2013,796
3005,974,26,23,895,Fri,6/30/2013,795
3006,504,27,25,1109,Sat,6/29/2013,804
3007,1067,23,15,746,Sun,6/28/2013,793
3008,617,25,17,980,Mon,6/27/2013,806
3009,696,33,10,989,Tue,6/26/2013,792
3010,1437,20,18,589,Wed,6/25/2013,806
3011,866,31,17,949,Thu,6/24/2013,807
3012,1480,21,24,556,Fri,6/23/2013,793
3013,711,31,18,1186,Sat,6/22/2013,801
3014,1209,19,15,714,Sun,6/21/2013,791
3015,1440,21,13,511,Mon,6/20/2013,797
3016,830,34,12,972,Tue,6/19/2013,803
3017,1402,20,22,516,Wed,6/18/2013,800
3018,658,31,19,1003,Thu,6/17/2013,808
3019,1398,19,13,563,Fri,6/16/2013,806
3020,844,33,21,1127,Sat,6/15/2013,795
3021,1020,22,18,703,Sun,6/14/2013,808
3022,993,25,18,1004,Mon,6/13/2013,794
3023,1456,20,10,598,Tue,6/12/2013,803
3024,672,25,12,1000,Wed,6/11/2013,803
3025,836,29,16,968,Thu,6/10/2013,802
3026,923,30,12,1001,Fri,6/9/2013,805
3027,660,34,21,1071,Sat,6/8/2013,804
3028,579,26,10,1173,Sun,6/7/2013,799
3029,1321,22,14,582,Mon,6/6/2013,799
3030,1375,21,10,563,Tue,6/5/2013,806
3031,1064,19,17,515,Wed,6/4/2013,795
3032,1041,21,12,552,Thu,6/3/2013,806
3033,1242,20,19,570,Fri,6/2/2013,805
3034,1383,22,21,641,Sat,6/1/2013,807
3035,1243,21,14,728,Sun,5/31/2013,791
3036,1022,20,19,582,Mon,5/30/2013,793
3037,633,28,24,908,Tue,5/29/2013,801
3038,1018,21,19,598,Wed,5/28/2013,798
3039,1189,23,13,572,Thu,5/27/2013,790
3040,557,26,25,939,Fri,5/26/2013,790
3041,578,26,15,1050,Sat,5/25/2013,795
3042,556,27,19,1140,Sun,5/24/2013,809
3043,1406,19,10,518,Mon,5/23/2013,796
3044,613,32,10,933,Tue,5/22/2013,795
3045,984,28,14,975,Wed,5/21/2013,795
3046,1216,19,25,491,Thu,5/20/2013,798
3047,927,25,17,985,Fri,5/19/2013,796
3048,1018,21,19,776,Sat,5/18/2013,802
3049,1103,20,15,790,Sun,5/17/2013,790
3050,1126,22,12,597,Mon,5/16/2013,795
3051,580,30,13,1016,Tue,5/15/2013,797
3052,935,25,20,886,Wed,5/14/2013,803
3053,1434,23,10,551,Thu,5/13/2013,810
3054,1494,19,17,546,Fri,5/12/2013,808
3055,1482,21,17,694,Sat,5/11/2013,804
3056,795,26,16,1089,Sun,5/10/2013,803
3057,1299,21,18,570,Mon,5/9/2013,794
3058,932,34,21,908,Tue,5/8/2013,803
3059,822,34,23,967,Wed,5/7/2013,803
3060,721,31,24,883,Thu,5/6/2013,801
3061,826,32,12,980,Fri,5/5/2013,796
3062,506,31,24,1078,Sat,5/4/2013,807
3063,1312,23,16,715,Sun,5/3/2013,793
3064,592,34,19,919,Mon,5/2/2013,810
3065,769,34,19,966,Tue,5/1/2013,795
3066,1215,22,17,535,Wed,4/30/2013,805
3067,939,26,15,982,Thu,4/29/2013,793
3068,706,26,15,983,Fri,4/28/2013,797
3069,1481,22,24,685,Sat,4/27/2013,804
3070,1433,22,20,631,Sun,4/26/2013,800
3071,1380,20,11,544,Mon,4/25/2013,806
3072,748,27,13,989,Tue,4/24/2013,796
3073,967,31,10,919,Wed,4/23/2013,791
3074,928,27,18,964,Thu,4/22/2013,798
3075,1492,23,11,551,Fri,4/21/2013,808
3076,954,32,22,1129,Sat,4/20/2013,808
3077,854,28,19,1080,Sun,4/19/2013,797
3078,1028,20,11,589,Mon,4/18/2013,810
3079,973,31,10,962,Tue,4/17/2013,794
3080,513,27,24,912,Wed,4/16/2013,808
3081,727,29,15,924,Thu,4/15/2013,800
3082,1106,21,21,491,Fri,4/14/2013,797
3083,1193,23,25,636,Sat,4/13/2013,805
3084,1304,21,20,641,Sun,4/12/2013,794
3085,674,32,18,919,Mon,4/11/2013,807
3086,1168,19,14,544,Tue,4/10/2013,806
3087,944,30,13,955,Wed,4/9/2013,791
3088,1427,20,16,593,Thu,4/8/2013,801
3089,586,33,11,1005,Fri,4/7/2013,793
3090,817,31,20,1016,Sat,4/6/2013,809
3091,559,30,21,1021,Sun,4/5/2013,809
3092,530,33,14,953,Mon,4/4/2013,800
3093,1446,20,13,541,Tue,4/3/2013,809
3094,630,29,15,993,Thu,4/2/2013,809
3095,1246,19,22,519,Fri,4/1/2013,805
3096,595,30,21,1029,Sat,3/31/2013,799
3097,1229,22,15,731,Sun,3/30/2013,797
3098,601,31,22,881,Mon,3/29/2013,794
3099,1307,20,25,502,Tue,3/28/2013,809
3100,1031,21,16,526,Wed,3/27/2013,807
3101,639,32,23,942,Thu,3/26/2013,793
3102,998,30,21,965,Fri,3/25/2013,806
3103,1469,20,25,631,Sat,3/24/2013,799
3104,901,33,12,1075,Sun,3/23/2013,791
3105,1018,21,15,577,Mon,3/22/2013,799
3106,1252,23,14,567,Tue,3/21/2013,804
3107,1121,22,15,555,Wed,3/20/2013,805
3108,1435,23,25,540,Thu,3/19/2013,794
3109,957,32,11,973,Fri,3/18/2013,794
3110,990,27,20,1070,Sat,3/17/2013,810
3111,1151,20,20,666,Sun,3/16/2013,805
3112,597,33,23,882,Mon,3/15/2013,806
3113,967,25,22,922,Tue,3/14/2013,801
3114,538,27,18,945,Wed,3/13/2013,796
3115,777,26,25,966,Thu,3/12/2013,808
3116,697,29,14,940,Fri,3/11/2013,791
3117,1090,20,12,700,Sat,3/10/2013,803
3118,1048,23,19,634,Sun,3/9/2013,791
3119,1134,22,19,536,Mon,3/8/2013,798
3120,636,25,23,923,Tue,3/7/2013,796
3121,575,34,10,999,Wed,3/6/2013,805
3122,741,33,25,912,Thu,3/5/2013,804
3123,669,30,15,949,Fri,3/4/2013,809
3124,921,31,12,1106,Sat,3/3/2013,807
3125,984,31,12,1080,Sun,3/2/2013,810
3126,797,27,22,961,Mon,3/1/2013,809
3127,1081,21,21,536,Tue,2/28/2013,792
3128,792,31,17,919,Wed,2/27/2013,795
3129,1206,19,13,607,Thu,2/26/2013,808
3130,656,27,21,918,Fri,2/25/2013,794
3131,841,34,11,1073,Sat,2/24/2013,797
3132,596,34,18,1051,Sun,2/23/2013,801
3133,799,31,22,921,Mon,2/22/2013,807
3134,1233,22,25,529,Tue,2/21/2013,808
3135,608,34,16,967,Wed,2/20/2013,808
3136,1181,22,14,548,Thu,2/19/2013,804
3137,597,31,22,909,Fri,2/18/2013,792
3138,706,31,14,1090,Sat,2/17/2013,793
3139,1456,20,19,709,Sun,2/16/2013,803
3140,801,26,15,926,Mon,2/15/2013,808
3141,1197,23,11,564,Tue,2/14/2013,798
3142,1325,20,10,563,Wed,2/13/2013,806
3143,960,27,23,950,Thu,2/12/2013,801
3144,627,31,25,955,Fri,2/11/2013,806
3145,1472,19,20,649,Sat,2/10/2013,802
3146,1161,21,25,630,Sun,2/9/2013,796
3147,1191,21,20,499,Mon,2/8/2013,807
3148,1212,21,12,552,Tue,2/7/2013,800
3149,1445,22,19,573,Wed,2/6/2013,803
3150,1355,19,25,508,Thu,2/5/2013,792
3151,1359,23,25,476,Fri,2/4/2013,807
3152,785,32,18,1178,Sat,2/3/2013,808
3153,947,25,17,1171,Sun,2/2/2013,798
3154,1489,21,16,556,Mon,2/1/2013,797
3155,790,34,18,965,Tue,1/31/2013,807
3156,1138,21,14,595,Wed,1/30/2013,797
3157,1392,19,13,600,Thu,1/29/2013,805
3158,1444,23,20,535,Fri,1/28/2013,805
3159,765,27,17,1146,Sat,1/27/2013,793
3160,690,26,18,1074,Sun,1/26/2013,808
3161,532,30,17,922,Mon,1/25/2013,795
3162,683,26,15,1005,Tue,1/24/2013,792
3163,1073,23,10,603,Wed,1/23/2013,791
3164,1484,23,11,614,Thu,1/22/2013,804
3165,719,26,22,973,Fri,1/21/2013,804
3166,890,34,20,1059,Sat,1/20/2013,798
3167,699,29,23,1097,Sun,1/19/2013,791
3168,1449,23,11,539,Mon,1/18/2013,797
3169,962,34,16,1016,Tue,1/17/2013,806
3170,1454,19,14,595,Wed,1/16/2013,790
3171,1327,22,14,556,Thu,1/15/2013,795
3172,1271,21,19,562,Fri,1/14/2013,810
3173,1163,23,18,771,Sat,1/13/2013,799
3174,1132,21,25,613,Sun,1/12/2013,797
3175,506,31,22,931,Mon,1/11/2013,801
3176,842,34,23,911,Tue,1/10/2013,798
3177,924,32,14,967,Wed,1/9/2013,795
3178,1366,19,25,499,Thu,1/8/2013,795
3179,1307,20,17,531,Fri,1/7/2013,802
3180,1398,20,22,682,Sat,1/6/2013,793
3181,1220,20,22,683,Sun,1/5/2013,791
3182,1111,23,14,573,Mon,1/4/2013,808
3183,1147,20,21,499,Tue,1/3/2013,795
3184,1195,23,10,604,Wed,1/2/2013,791
3185,1191,19,10,525,Thu,1/1/2013,808
3186,1386,20,13,551,Fri,12/31/2012,806
3187,812,34,22,1084,Sat,12/30/2012,807
3188,515,28,21,1100,Sun,12/29/2012,801
3189,1130,22,20,539,Mon,12/28/2012,799
3190,596,34,12,920,Tue,12/27/2012,790
3191,905,28,16,948,Wed,12/26/2012,797
3192,1142,20,21,494,Thu,12/25/2012,794
3193,826,28,25,946,Fri,12/24/2012,794
3194,888,33,17,1125,Sat,12/23/2012,807
3195,791,31,11,1113,Sun,12/22/2012,796
3196,1182,19,25,563,Mon,12/21/2012,790
3197,1205,21,19,527,Tue,12/20/2012,791
3198,875,32,13,1012,Wed,12/19/2012,795
3199,981,33,23,953,Thu,12/18/2012,807
3200,693,33,23,876,Fri,12/17/2012,809
3201,1373,21,12,726,Sat,12/16/2012,807
3202,1077,20,10,702,Sun,12/15/2012,803
3203,912,25,10,945,Mon,12/14/2012,805
3204,1166,22,12,561,Tue,12/13/2012,807
3205,847,29,13,952,Wed,12/12/2012,803
3206,823,34,17,984,Thu,12/11/2012,796
3207,952,28,18,999,Fri,12/10/2012,795
3208,1272,21,23,597,Sat,12/9/2012,793
3209,910,32,13,1120,Sun,12/8/2012,793
3210,1439,23,17,547,Mon,12/7/2012,797
3211,762,31,19,986,Tue,12/6/2012,797
